ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
35759	1,0,4	15,22,19	1,0,1	8,13,14	462	149
35760	0,0,1	0,0,1	1,0,0	0,0,0	289	149
35761	0,0,1	15,22,19	1,0,0	8,13,14	347	149
35762	0,0,1	15,22,19	0,0,0	8,13,14	207	149
35763	7,2,3	51,32,30	4,1,2	35,41,42	166	149
35764	12,6,7	0,0,0	2,1,3	0,1,0	390	149
35765	35,23,29	0,0,0	30,18,17	1,0,0	159	149
35766	10,25,12	1,2,3	17,8,10	5,7,14	264	149
35767	0,2,0	227,201,223	0,2,5	168,183,222	246	149
35768	0,5,1	111,143,122	5,1,3	99,123,130	422	149
35769	294,312,277	0,1,0	239,295,261	0,0,0	472	149
35770	284,308,265	0,0,0	228,288,257	1,0,0	348	149
35771	318,335,310	1,0,0	255,320,281	0,0,0	614	149
35772	24,23,33	1,0,0	17,27,20	0,0,0	415	149
35774	0,0,0	0,2,0	0,1,0	0,0,0	389	149
35775	0,0,0	18,18,12	0,1,0	11,9,11	352	149
35776	0,0,0	0,2,0	1,0,0	0,0,0	203	149
35777	0,0,0	18,18,12	1,0,0	11,9,11	166	149
35778	18,18,12	0,2,0	11,9,11	0,0,0	186	149
35779	2,1,0	607,618,486	5,0,5	538,567,626	493	149
35780	1,5,3	607,618,486	8,3,15	538,567,626	612	149
35781	1,4,3	2,0,0	3,3,10	0,0,0	268	149
35782	512,396,476	1,0,0	444,404,479	3,1,1	536	149
35783	0,0,0	6,5,4	1,1,1	6,1,4	178	149
35784	14,17,17	6,5,4	19,17,16	6,1,4	537	149
35785	14,17,17	0,0,0	19,17,16	1,1,1	508	149
35786	2,3,1	14,17,17	1,2,1	19,17,16	177	149
35787	24,44,34	14,17,17	29,27,41	19,17,16	191	149
35788	1,1,2	2,2,1	2,0,0	1,1,1	163	149
35789	1310,1256,1262	4,2,0	1144,1143,1156	3,0,1	268	149
35790	3922,3826,3879	4,2,0	3711,3586,3889	3,0,1	269	149
35791	1333,1273,1277	4,2,0	1164,1156,1174	3,0,1	290	149
35792	2612,2571,2617	0,1,0	2568,2443,2735	0,0,0	150	149
35793	23,18,15	0,1,0	21,13,20	0,0,0	171	149
35794	12,8,6	2601,2561,2608	11,10,11	2558,2440,2726	170	149
35795	1235,1194,1224	0,13,0	1087,1094,1084	14,0,15	253	149
35796	1613,1601,1595	0,13,0	1432,1432,1482	14,0,15	269	149
35797	378,407,371	0,0,0	345,339,398	0,1,0	165	149
35798	2771,2711,2489	0,1,0	2550,2531,2870	0,0,0	150	149
35799	4475,4748,4245	0,0,0	3818,3817,4334	0,2,0	1623	149
35800	1326,1272,1273	0,0,0	1160,1152,1175	0,2,0	269	149
35801	1634,1756,1568	47,40,22	1395,1425,1695	26,24,29	167	149
35802	113,91,79	1502,1655,1294	87,93,89	1545,1316,1823	176	149
35803	5,12,22	1836,1672,2052	10,5,13	1469,1333,1751	183	149
35804	3642,3124,3742	1,0,0	3053,2697,3440	2,0,0	244	149
35805	1729,1622,1520	4,1,0	1581,1434,1684	0,2,0	520	149
35806	725,716,620	0,0,0	659,524,728	0,0,2	320	149
35807	1978,1849,1991	0,2,0	1687,1533,1971	0,0,0	185	149
35808	2006,1887,2025	0,2,0	1734,1556,2016	0,0,0	329	149
35809	39,44,37	0,0,0	56,31,55	0,0,2	293	149
35810	2604,2497,2551	0,2,0	2281,2017,2610	0,0,0	356	149
35811	681,698,576	0,0,0	674,555,670	1,0,0	176	149
35812	165,157,136	0,0,1	124,102,136	0,0,0	230	149
35813	9,5,13	3,2,8	13,15,9	5,4,1	329	149
35814	259,225,251	3,2,8	182,231,230	5,4,1	211	149
35815	10,22,8	0,0,0	19,17,24	1,0,1	254	149
35816	0,2,2	52,54,32	0,0,0	24,27,17	316	149
35817	1,0,2	0,0,0	0,4,1	0,2,0	615	149
35818	39,38,45	3,0,0	51,44,59	0,0,0	689	149
35819	0,0,0	97,104,91	0,2,0	83,64,63	159	149
35820	15,22,21	3,0,0	31,24,27	0,0,0	223	149
35821	112,126,112	3,0,0	114,86,90	0,0,0	213	149
35822	0,0,1	0,0,0	0,0,1	1,0,0	313	149
35823	0,0,1	2,2,1	0,0,2	0,0,0	313	149
35824	2,0,0	107,58,114	0,0,0	41,54,43	153	149
35827	47,43,59	0,0,1	53,43,36	0,0,0	156	149
35828	174,287,260	1,0,0	146,185,172	0,0,0	166	149
35829	0,0,0	1225,1686,1690	0,1,0	1071,1226,1141	204	149
35830	9,3,5	1225,1686,1690	2,7,4	1071,1226,1141	351	149
35831	9,2,4	1225,1686,1690	2,7,4	1071,1226,1141	398	149
35832	0,2,2	0,0,0	0,0,0	0,1,0	296	149
35833	0,1,1	0,0,0	0,0,0	0,1,0	343	149
35835	18,24,29	0,2,2	10,12,12	0,0,0	383	149
35836	18,24,29	0,1,1	10,12,12	0,0,0	336	149
35837	0,1,0	0,3,3	0,1,2	0,0,0	153	149
35838	325,342,482	1,0,0	249,283,244	0,0,0	152	149
35839	1862,2269,1985	0,0,0	1575,1819,1777	0,4,0	150	149
35840	331,387,381	0,0,1	319,280,317	0,0,0	150	149
35841	109,93,112	0,0,0	91,87,108	1,0,0	150	149
35842	6,3,17	0,0,1	4,3,2	0,0,0	179	149
35843	33,33,40	2,0,0	32,32,33	1,3,1	301	149
35844	0,0,3	0,2,4	2,0,0	1,3,0	170	149
35845	1,5,5	3,2,3	3,0,0	5,1,1	185	149
35846	13,12,17	464,408,433	16,7,10	385,375,401	189	149
35847	1,7,6	3,2,3	2,3,0	5,1,1	164	149
35848	13,14,18	464,408,433	15,10,10	385,375,401	168	149
35849	15,9,15	464,408,433	18,8,11	385,375,401	153	149
35850	219,194,212	7,4,3	190,151,186	3,6,3	212	149
35851	0,0,0	0,5,4	0,0,2	1,0,4	488	149
35852	2,0,0	34,32,27	0,0,0	14,13,18	188	149
35853	1,0,0	0,0,0	0,0,0	0,0,1	188	149
35854	1,1,1	157,120,136	1,1,0	125,121,153	154	149
35855	322,251,317	4,0,3	302,322,316	0,1,0	583	149
35856	360,268,355	0,0,0	355,345,344	0,1,0	176	149
35857	254,193,229	0,0,0	187,179,237	1,0,0	319	149
35858	29,37,50	357,381,363	40,21,35	348,342,300	159	149
35859	0,0,0	0,1,0	4,2,0	0,0,1	391	149
35860	0,0,0	22,27,23	4,3,1	6,27,16	439	149
35861	0,1,0	22,27,23	0,0,1	6,27,16	197	149
35863	1,0,0	2,0,3	0,0,0	0,1,5	431	149
35864	1,0,0	2,0,3	0,0,0	0,1,5	335	149
35865	2,0,3	0,0,0	0,1,5	6,1,0	391	149
35866	0,4,4	39,31,35	1,0,3	28,22,29	309	149
35867	0,1,2	57,34,51	1,0,1	44,54,62	243	149
35868	0,1,0	21,26,16	0,0,0	18,26,19	243	149
35869	0,4,2	12,15,15	0,0,2	7,11,12	309	149
35870	1993,2051,1654	0,0,0	560,529,589	0,0,1	157	149
35871	0,0,4	277,263,252	0,0,0	69,70,85	291	149
35872	144,145,203	0,2,0	151,113,144	0,0,0	209	149
35873	41,54,43	0,2,0	55,57,50	0,0,0	246	149
35874	2,1,2	105,92,162	2,0,0	98,56,94	186	149
35875	132,110,138	0,0,0	89,114,149	0,1,0	150	149
35876	0,1,0	153,158,188	1,3,2	101,141,166	339	149
35877	75,51,73	0,1,0	52,55,63	2,3,0	176	149
35878	0,4,0	154,90,117	0,0,0	128,118,150	252	149
35879	0,0,0	0,0,2	1,0,0	0,0,0	152	149
35880	450,427,324	0,0,2	324,334,442	0,0,0	153	149
35881	450,427,324	0,0,0	324,334,442	1,0,0	150	149
35882	141,147,116	0,0,1	117,125,115	1,0,0	150	149
