ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1	0,0,1	0,0,0	2,2,0	1,0,0	215	149
6	0,0,0	1,0,0	0,1,0	0,0,0	152	149
11	16,7,12	1,0,2	9,11,11	2,2,1	152	149
12	14,9,27	80,52,43	5,10,9	26,27,44	170	149
13	3,3,2	41,35,23	1,8,7	22,24,20	204	149
14	4,3,3	41,35,23	1,5,7	22,24,20	298	149
15	1,1,1	0,0,0	0,0,2	0,3,1	298	149
16	0,1,1	11,3,1	1,1,0	3,5,2	169	149
17	0,2,0	114,107,110	1,0,0	96,81,91	196	149
18	11,5,8	0,0,0	3,2,5	0,0,1	152	149
19	71,46,54	2,4,4	42,36,57	0,4,4	298	149
20	1,0,0	907,716,949	1,0,0	764,798,998	166	149
21	394,500,579	2,1,6	351,487,434	2,5,3	151	149
22	2,4,10	15,19,23	7,0,2	19,34,16	152	149
23	10,8,6	36,30,57	17,9,7	32,32,38	281	149
26	0,0,0	3,7,4	0,0,1	10,4,7	177	149
27	0,0,0	5,5,3	0,0,2	11,5,6	213	149
34	0,0,2	0,2,0	1,0,0	0,0,0	236	149
36	35,19,32	0,0,1	37,29,29	0,0,0	267	149
37	24,17,24	9,15,8	17,14,12	3,11,8	152	149
38	2,0,0	0,1,0	0,0,3	1,1,3	298	149
39	0,0,0	0,0,1	0,0,1	3,0,0	223	149
40	1,0,0	0,0,1	0,2,1	0,0,0	152	149
41	9,4,10	2,0,0	9,10,5	1,1,0	154	149
42	39,23,35	0,2,2	30,31,58	0,0,1	298	149
43	0,2,1	1,0,4	1,1,1	1,3,1	191	149
45	124,155,143	0,0,0	123,125,110	0,0,1	224	149
46	203,244,240	0,0,0	210,196,206	1,0,1	155	149
47	124,155,144	0,0,1	122,125,110	0,0,0	224	149
48	515,617,548	63,73,60	448,478,555	55,61,71	185	149
49	578,682,614	55,92,88	510,537,612	56,85,88	224	149
50	126,138,126	55,92,88	117,120,128	56,85,88	188	149
52	2256,2166,2168	7,2,5	1939,1964,2281	7,3,3	271	149
53	38,29,60	1922,1992,2127	16,30,39	1716,1704,1906	184	149
54	326,335,327	1,0,0	244,245,282	1,0,0	298	149
58	106,87,70	88,102,87	87,89,95	75,96,135	298	149
59	517,566,487	96,80,71	478,516,638	64,61,81	155	149
60	4,3,0	0,1,0	1,0,4	1,0,1	298	149
61	131,113,133	14,14,21	89,117,153	8,4,7	230	149
62	128,109,131	49,35,27	89,117,151	45,27,20	230	149
63	161,137,188	1338,1201,1338	122,147,195	1301,1164,1414	230	149
64	44,74,79	1,0,0	43,29,25	0,0,0	156	149
66	62,60,67	0,0,0	83,46,72	0,0,1	158	149
67	3,4,3	19,16,13	3,0,7	9,15,12	298	149
68	3,2,3	2,1,0	2,0,7	0,0,0	298	149
69	2,5,2	7,16,13	2,0,0	10,9,15	298	149
70	50,44,33	2,1,4	35,27,38	1,2,0	173	149
71	44,33,51	10,2,9	38,37,35	5,4,4	253	149
76	6,6,8	3,1,3	5,8,6	4,1,1	152	149
77	2,4,0	3,1,3	5,1,4	4,1,1	298	149
78	3,4,0	3,1,3	5,2,3	4,1,1	298	149
79	2,4,0	6,6,8	5,1,3	5,8,5	298	149
80	3,4,0	6,6,8	5,2,2	5,8,5	298	149
81	1,0,1	0,0,0	0,1,1	0,0,1	263	149
86	34,42,38	176,163,188	33,43,33	184,142,176	169	149
87	96,118,122	176,163,188	90,96,72	184,142,176	200	149
88	78,87,97	16,11,13	67,68,50	10,15,11	180	149
89	78,67,75	589,636,571	87,78,77	551,576,623	169	149
90	260,262,335	589,636,571	244,273,223	551,576,623	200	149
91	242,231,310	60,36,50	221,245,201	64,50,55	180	149
92	587,594,446	31,39,22	710,649,682	47,22,38	154	149
93	1119,982,840	3602,3342,2645	1273,1176,1340	3878,3621,4351	196	149
101	7,14,9	1,0,1	2,12,3	0,2,0	152	149
102	13,23,22	2,1,3	10,5,2	0,0,3	152	149
103	0,0,0	15,17,21	1,1,3	11,10,7	185	149
105	0,1,0	29,33,23	0,1,1	42,45,60	298	149
109	14,16,16	7,12,32	8,11,8	7,7,10	298	149
110	169,142,119	0,2,0	142,130,139	1,0,2	211	149
111	0,0,1	40,34,40	0,0,0	28,48,57	170	149
112	40,34,42	23,22,19	37,36,34	16,17,26	152	149
113	2,0,0	0,0,1	0,1,1	0,0,0	153	149
115	21,15,18	0,0,0	11,7,16	1,0,0	173	149
116	2,1,7	0,0,0	2,0,2	1,0,0	167	149
117	274,271,253	0,2,0	133,157,186	0,0,0	298	149
120	273,271,252	3,0,0	133,154,184	1,0,0	298	149
121	2,1,7	0,0,0	2,1,2	0,0,1	173	149
123	4,4,3	1,0,0	1,3,1	0,0,0	298	149
124	12,10,15	2,1,2	6,10,3	0,1,1	298	149
125	275,272,253	14,6,9	133,155,184	3,1,2	298	149
126	11,9,14	2,1,2	6,9,3	0,1,1	298	149
127	274,271,252	14,6,9	133,154,184	3,1,2	298	149
128	275,272,254	14,6,9	133,155,185	3,1,2	298	149
130	278,283,254	2,2,3	135,156,188	6,0,2	298	149
131	15,21,16	4,0,3	8,11,7	0,5,0	298	149
132	7,11,4	47,20,38	5,14,5	29,31,24	298	149
133	11,10,19	2,5,6	9,8,14	6,0,4	257	149
134	26,17,15	0,0,0	15,20,17	1,0,2	152	149
135	2,1,3	0,0,0	1,0,4	1,0,2	156	149
136	0,0,1	24,16,13	0,0,0	14,20,13	153	149
137	22,14,29	0,2,0	26,10,13	0,0,0	155	149
139	128,197,233	8,28,15	75,135,96	8,4,5	179	149
140	28,42,51	2,6,13	12,17,19	3,3,2	212	149
141	10,8,12	2,1,2	10,8,13	0,1,0	152	149
142	9,9,14	0,0,0	11,12,8	0,1,0	152	149
144	33,37,49	7,0,4	10,13,13	0,1,3	278	149
147	59,28,41	4,0,0	20,30,30	0,0,0	298	149
156	1,1,0	2,2,0	0,0,0	3,0,5	236	149
157	1,1,0	2,2,0	0,0,0	3,0,5	240	149
158	1,1,0	2,2,0	0,0,0	3,0,5	251	149
166	4,2,0	0,1,4	1,2,4	0,1,1	152	149
168	2,0,1	0,1,0	0,1,0	0,1,0	194	149
169	0,0,1	2,1,1	1,0,0	1,0,0	164	149
170	52,56,56	6,8,12	47,44,33	8,3,5	196	149
171	39,39,44	6,8,12	30,32,25	8,3,5	298	149
172	1,2,3	14,19,15	3,3,1	20,14,9	298	149
173	19,19,17	872,747,597	19,16,19	810,739,917	163	149
174	898,784,618	1,0,0	844,762,955	0,2,0	298	149
177	51,59,44	14,16,12	63,51,53	12,13,10	183	149
178	68,45,54	0,2,0	44,27,57	0,0,0	161	149
179	60,95,45	0,0,0	65,57,61	1,0,1	256	149
180	28,31,32	1,0,0	25,29,26	3,0,0	204	149
181	59,29,54	1,0,0	46,40,60	0,0,1	298	149
182	54,26,51	1,0,0	46,30,57	0,0,1	298	149
186	1,0,0	41,40,36	0,0,4	33,33,28	158	149
187	194,158,234	0,0,0	155,156,184	0,0,2	298	149
188	3,9,0	136,107,120	3,0,3	109,106,93	170	149
189	295,287,246	3,0,0	291,281,337	0,0,0	279	149
190	176,211,222	0,1,0	190,211,215	0,0,0	164	149
191	152,130,163	2,0,2	99,104,131	0,2,7	298	149
195	1,0,1	0,0,0	2,0,0	2,0,1	152	149
196	6,1,3	4,1,0	0,2,4	1,0,3	152	149
197	361,249,319	9,7,7	326,354,315	9,1,4	176	149
202	22,29,24	97,86,66	16,11,13	32,33,45	298	149
203	30,37,33	286,262,247	23,17,17	220,191,197	298	149
206	30,50,31	0,0,2	30,37,40	0,1,0	152	149
207	32,52,31	0,0,0	32,39,43	2,0,0	204	149
208	2,2,2	0,0,0	2,3,3	2,0,0	201	149
209	10,3,1	18,11,17	3,6,4	18,22,23	298	149
212	4,11,12	1,2,1	6,6,4	0,1,1	154	149
213	5,5,7	1,1,1	0,8,9	0,0,3	152	149
215	32,32,13	0,1,0	16,22,31	0,0,0	155	149
216	76,118,111	2,1,0	78,89,112	0,4,2	193	149
223	16,9,14	82,73,70	18,16,19	79,59,82	152	149
224	62,47,59	1,0,0	72,44,56	0,0,0	212	149
225	2,5,2	6,7,3	0,1,1	5,8,21	152	149
226	8,13,9	303,259,294	12,9,15	257,217,253	152	149
227	5,5,3	67,57,61	5,5,11	68,65,65	152	149
228	2,2,0	63,41,70	0,0,0	49,51,51	170	149
229	29,22,21	0,0,0	22,18,16	1,0,0	153	149
230	0,2,1	55,65,82	2,1,0	38,49,57	180	149
231	21,25,21	0,0,0	26,17,25	2,0,0	181	149
232	29,45,32	3,0,0	36,32,42	5,4,2	298	149
233	77,61,60	1,2,1	79,71,77	0,0,1	153	149
234	2,2,10	39,36,23	2,7,4	9,27,27	177	149
235	141,124,105	39,36,23	95,105,103	9,27,27	298	149
236	141,122,96	0,0,1	95,99,102	0,0,0	298	149
242	3,1,3	61,69,66	5,3,4	66,65,58	200	149
243	2,0,0	12,14,7	0,0,1	16,5,7	200	149
244	2,0,0	1,2,0	0,0,1	0,0,1	205	149
245	12,14,7	1,2,0	16,5,7	0,0,1	154	149
247	2,6,3	62,47,55	2,2,2	33,39,44	200	149
248	2,0,1	237,209,206	2,8,12	258,183,217	298	149
249	2,3,0	0,1,0	3,1,2	1,0,0	206	149
252	0,1,1	33,47,25	0,0,0	40,37,28	191	149
253	37,31,62	0,0,0	27,32,56	0,0,1	298	149
254	78,51,66	2,0,1	70,61,81	0,1,1	239	149
255	10,15,5	236,215,172	5,9,13	221,259,295	298	149
256	92,69,112	6861,6406,5588	80,79,94	6736,5882,6826	298	149
257	5,17,13	1,4,4	11,10,7	0,3,3	298	149
259	89,85,98	613,477,496	32,46,46	397,385,492	266	149
260	0,2,1	29,12,12	0,3,0	4,12,13	214	149
262	28,24,22	25,27,23	14,14,9	23,26,17	298	149
263	0,2,1	1,3,4	0,0,3	1,0,5	173	149
264	5,5,3	30,20,7	7,1,2	16,14,15	298	149
265	41,52,62	2,0,0	43,46,42	0,0,0	153	149
266	0,0,1	12,5,8	0,1,0	8,1,7	215	149
270	3,0,0	176,102,142	6,8,2	126,132,128	211	149
271	2,1,2	70,86,93	0,1,2	64,70,77	188	149
272	1,0,0	2,1,8	0,0,1	5,0,0	188	149
277	14,20,10	11,8,18	8,4,17	14,10,18	161	149
278	179,233,217	221,256,242	151,195,166	163,160,196	152	149
280	5,9,3	0,0,0	4,6,2	2,0,0	298	149
281	73,90,62	0,0,0	61,62,58	0,0,1	298	149
282	2,6,2	4,8,3	2,3,2	5,1,2	152	149
283	32,40,57	0,0,0	34,62,53	1,0,0	272	149
284	3,10,13	7,8,8	5,4,0	5,8,3	214	149
285	5,2,1	2,3,1	3,2,9	1,0,0	155	149
286	3,2,0	4,2,4	2,1,8	0,2,1	155	149
287	0,0,0	72,85,76	4,0,2	87,69,74	181	149
288	3,7,10	90,68,62	7,8,9	63,71,65	208	149
289	7,4,6	139,141,92	4,5,5	109,101,102	298	149
290	15,23,16	1,0,0	17,14,9	3,0,0	152	149
291	15,23,17	0,0,0	17,14,9	1,1,0	298	149
292	57,81,93	6,3,6	50,71,62	6,4,2	218	149
293	16,16,16	0,1,0	12,11,7	1,3,0	152	149
294	3,4,5	37,32,28	1,7,2	37,39,37	152	149
295	1562,1516,1094	146,89,88	1543,1300,1813	138,113,167	152	149
296	234,217,204	12,3,2	205,203,248	4,3,2	164	149
300	1,0,1	18,4,11	0,0,0	14,3,12	198	149
301	5,4,2	0,0,1	3,0,3	0,1,2	267	149
302	22,8,12	0,0,1	17,3,15	0,1,2	218	149
305	0,0,0	7,8,6	0,1,4	9,12,14	229	149
306	3,7,6	0,0,0	13,9,5	0,1,0	298	149
307	0,1,0	0,0,0	0,0,0	0,1,1	195	149
311	1,0,0	10,1,3	0,1,1	3,3,1	152	149
313	553,538,478	1,2,0	478,515,547	2,0,3	236	149
314	101,92,100	3,0,0	107,82,91	1,5,0	209	149
316	17,28,25	0,0,2	13,10,19	0,0,1	298	149
317	4,2,6	0,0,0	0,1,0	1,0,0	235	149
319	0,0,2	0,0,1	2,1,0	1,1,0	157	149
321	0,2,1	297,278,256	0,0,2	284,259,330	191	149
322	48,34,34	0,0,0	26,43,42	0,0,1	184	149
323	2,5,5	2,1,1	4,1,4	1,2,3	174	149
324	103,91,133	2,1,1	105,106,135	1,2,3	184	149
325	101,86,128	0,0,0	103,105,131	2,0,0	159	149
326	7,8,7	0,0,1	5,3,3	0,0,0	191	149
327	13,4,4	0,0,1	2,5,2	0,0,0	298	149
328	10,3,2	4,7,5	0,4,1	3,2,2	271	149
336	4,2,2	0,2,2	0,0,3	0,2,1	152	149
337	43,33,26	101,81,82	25,26,41	77,107,82	152	149
338	17,9,14	13,11,9	15,12,20	18,19,11	257	149
339	0,0,4	6,11,14	1,0,4	13,12,12	152	149
340	17,5,15	4,3,0	13,11,19	0,4,0	257	149
341	88,67,86	29,31,37	70,83,90	32,29,47	257	149
342	5,4,7	6,4,2	5,9,2	6,1,5	190	149
343	48,63,61	15,9,17	51,65,52	5,10,11	152	149
344	4,2,0	45,49,50	2,4,7	65,44,28	171	149
345	9,11,2	56,68,63	5,12,9	45,55,65	152	149
349	200,261,220	1,1,0	214,211,214	1,0,0	298	149
350	34,29,26	19,20,20	37,36,28	13,3,9	298	149
351	109,115,113	0,2,0	118,120,125	0,0,0	289	149
352	100,115,119	0,1,1	124,111,133	0,0,0	289	149
353	116,117,128	1,3,5	132,119,150	0,0,5	289	149
354	0,0,0	1,0,0	0,1,0	2,1,0	170	149
361	192,169,163	9,3,6	146,159,162	8,7,9	153	149
363	33,28,33	3,2,6	15,19,16	7,3,1	298	149
365	0,0,2	18,9,4	0,1,0	4,14,10	197	149
366	2,0,0	0,0,0	2,1,0	0,0,1	188	149
367	2,0,0	3,13,5	3,1,0	9,9,15	188	149
377	3,4,4	0,0,0	6,9,7	2,0,0	181	149
378	0,0,0	0,1,1	0,1,0	0,0,2	164	149
379	679,602,487	611,619,466	700,614,887	796,581,848	152	149
380	4,3,4	79,54,47	2,3,5	51,49,78	203	149
388	2,7,5	31,30,33	1,2,1	33,21,25	226	149
389	12,16,12	115,95,116	16,11,6	90,81,89	298	149
390	5,18,10	429,334,329	3,11,12	453,383,456	207	149
391	20,11,24	1,0,0	17,20,17	0,0,0	298	149
394	0,1,1	3,2,6	0,0,0	8,3,3	183	149
395	5,0,1	0,1,0	3,2,3	0,1,0	298	149
397	3,6,9	98,78,79	4,12,5	89,83,101	298	149
398	2,4,9	4,3,3	4,10,4	2,1,1	298	149
402	42,38,32	0,3,0	39,33,42	0,0,0	298	149
403	4,7,2	3,4,0	2,1,5	2,3,5	298	149
404	1,4,1	3,3,7	1,1,9	10,9,13	229	149
412	40,51,46	0,0,0	37,29,34	1,1,0	298	149
413	3,11,6	0,1,0	3,6,10	0,0,0	255	149
416	10,7,10	11,3,5	10,3,6	6,3,8	152	149
417	26,14,27	1,0,0	18,15,8	0,0,1	158	149
420	4,2,6	4,13,9	4,4,5	11,11,12	226	149
421	8,9,10	274,270,246	7,4,7	203,209,239	204	149
422	13,9,11	193,170,135	8,10,16	168,150,165	298	149
423	1,0,0	3,4,3	2,0,2	2,0,1	204	149
424	19,6,8	20,16,26	12,6,8	11,4,9	152	149
425	4,2,0	23,24,21	0,0,3	16,15,21	298	149
426	10,19,17	1,0,3	3,16,14	0,0,0	209	149
428	26,49,35	2,0,0	26,54,34	1,0,0	201	149
429	23,22,28	1,1,0	29,32,20	0,0,2	209	149
433	0,2,0	1,0,0	1,0,0	0,0,2	180	149
435	60,62,71	16,16,15	42,41,52	12,11,9	298	149
436	12,10,17	0,1,0	13,3,8	1,1,1	154	149
437	84,95,105	35,38,37	74,53,72	34,29,39	154	149
438	6489,6419,6532	1,2,3	6788,6156,6680	4,2,6	298	149
439	6586,6986,5751	0,3,3	7110,6756,7405	1,3,5	275	149
440	38,69,102	0,0,0	35,45,41	0,0,2	270	149
441	1,1,0	2,2,0	0,0,1	0,2,1	240	149
442	31,23,61	92,64,104	21,26,13	31,57,67	176	149
443	3,1,0	223,255,257	1,0,3	173,184,187	176	149
444	3,1,3	83,85,70	2,1,2	47,62,56	298	149
446	0,0,0	1,1,2	0,1,0	0,0,2	202	149
447	0,0,0	1,1,2	0,3,0	0,0,2	281	149
449	4,6,5	1,0,0	9,11,3	0,0,0	198	149
450	6,6,7	6,2,5	10,18,3	4,4,1	198	149
451	23,23,34	85,77,87	27,24,26	65,43,62	198	149
453	5,1,3	236,203,168	2,0,2	233,179,238	166	149
454	3,5,4	0,1,0	4,7,3	0,0,1	260	149
455	5,14,6	4,4,5	2,4,3	1,9,7	171	149
456	6,16,9	148,163,151	4,3,3	166,151,166	171	149
458	1,5,3	33,23,16	3,0,3	21,19,32	153	149
459	2,1,0	33,23,16	0,0,0	21,19,32	170	149
460	2,0,0	1,4,3	0,0,0	3,0,3	166	149
461	2,13,12	58,45,58	7,1,5	52,56,57	186	149
462	2,7,7	0,2,0	1,1,3	0,0,0	186	149
463	95,128,103	0,0,1	70,89,79	0,0,0	179	149
464	33,17,28	16,14,11	33,23,47	18,20,17	202	149
465	23,31,32	0,1,2	15,22,23	0,3,2	182	149
466	27,25,29	1,2,2	13,23,23	2,2,1	182	149
467	92,95,85	1,1,0	70,86,68	0,0,1	228	149
468	1,0,0	0,0,0	0,0,0	0,0,3	298	149
469	73,73,69	0,2,3	50,55,58	3,3,4	215	149
470	36,52,47	0,0,1	31,26,23	0,0,0	163	149
472	189,176,185	1,5,2	152,151,161	0,0,2	179	149
493	6,17,9	31,20,40	11,9,4	38,26,24	209	149
494	5,0,3	1,4,5	1,0,0	0,0,1	227	149
495	8,0,4	88,90,110	1,0,0	60,58,74	298	149
496	4,4,6	88,90,110	0,0,1	60,58,74	221	149
497	4,1,2	77,46,49	5,7,0	32,33,64	202	149
498	4,1,2	1,1,0	5,7,0	2,0,3	206	149
499	77,46,49	1,1,0	32,33,64	2,0,3	153	149
500	2,0,2	35,30,30	5,0,5	48,44,54	243	149
509	650,678,726	10,7,12	631,681,699	5,5,6	185	149
510	13,11,3	1104,956,905	10,16,4	1147,991,1075	188	149
518	2,1,3	254,249,276	2,5,4	210,202,235	168	149
519	374,514,494	0,0,0	401,504,425	2,0,0	156	149
520	10,4,8	0,0,0	4,4,4	0,0,1	242	149
521	1,1,1	5,13,9	0,1,0	8,4,1	249	149
531	171,161,158	14,12,11	126,136,158	9,5,4	298	149
533	4,10,6	2,1,0	7,2,2	0,0,0	166	149
534	3,1,4	1981,1938,1729	4,4,2	1557,1495,1949	298	149
535	739,767,842	4,2,3	618,588,636	0,0,0	155	149
536	35,32,33	657,683,607	32,36,28	542,540,553	167	149
539	1,0,0	10,22,24	1,0,1	8,11,9	179	149
540	27,34,35	1,1,1	15,31,12	0,0,2	194	149
541	15,27,24	5,1,3	17,26,17	8,6,6	224	149
544	21,33,33	1,3,2	22,22,24	2,1,0	212	149
545	7,17,25	1,3,2	10,11,8	2,1,0	250	149
546	1,0,2	15,16,10	0,2,0	12,13,16	187	149
547	28,28,34	1,1,1	28,21,29	0,5,0	220	149
549	1,3,0	1,1,3	2,0,0	2,3,1	200	149
550	3,1,0	1,0,0	1,0,2	1,0,3	154	149
552	1,0,0	0,0,0	2,1,0	0,1,0	229	149
553	1,0,0	57,78,57	2,2,0	48,54,49	229	149
555	1,0,2	2,3,6	0,1,0	1,7,8	298	149
556	1,2,0	2,3,6	0,1,0	1,7,8	166	149
558	7,1,4	109,93,124	4,5,3	49,75,84	180	149
559	11,4,5	0,2,0	4,6,3	0,1,1	184	149
560	113,96,125	0,2,0	49,76,84	0,1,1	153	149
562	8,14,9	256,243,252	2,6,3	189,167,208	169	149
563	20,27,20	444,479,398	13,14,20	337,315,386	169	149
564	1,0,1	0,0,0	0,0,0	4,1,0	185	149
570	1,1,0	2,3,11	0,0,0	4,3,3	221	149
571	0,1,0	6,2,2	0,0,0	2,6,0	243	149
572	17,18,12	2,0,0	18,22,11	1,2,0	297	149
576	90,118,131	0,0,0	99,134,81	0,1,1	151	149
577	13,11,8	11,5,8	7,9,7	13,10,15	152	149
578	0,2,0	13,20,12	0,3,1	14,13,20	227	149
579	28,26,25	5,10,0	28,24,24	19,10,14	152	149
580	5,3,4	54,39,47	1,4,1	36,20,39	169	149
581	41,55,64	71,67,78	28,36,29	42,48,44	161	149
582	19,20,21	10,12,17	9,6,10	7,9,10	152	149
583	17,3,6	64,82,71	3,6,2	44,45,47	186	149
584	0,0,0	13,7,10	1,0,0	7,11,9	196	149
585	3,7,5	1,1,1	0,7,2	0,0,2	196	149
586	95,116,112	1,1,1	75,70,88	0,0,2	298	149
587	104,128,127	2,1,0	92,77,101	0,1,0	298	149
591	29,25,29	36,15,42	9,11,10	13,18,14	152	149
593	6,3,8	1,0,1	2,1,0	0,0,1	223	149
594	64,102,114	18,24,29	52,73,73	14,12,12	181	149
595	20,24,34	0,5,5	12,14,19	2,0,2	181	149
596	209,139,138	0,0,0	222,143,195	0,1,0	217	149
599	5,0,1	24,23,21	3,1,3	20,21,36	172	149
600	44,44,31	0,0,0	50,30,29	2,0,0	298	149
601	1,3,0	241,260,248	1,2,0	250,258,288	163	149
602	13,13,13	0,0,0	6,12,13	3,0,0	181	149
603	13,11,14	0,0,0	6,12,13	0,0,1	181	149
605	8,6,7	0,0,0	8,3,12	1,0,1	227	149
606	14,8,8	425,317,315	13,4,13	375,253,373	245	149
607	6,2,1	425,317,315	6,1,2	375,253,373	167	149
608	6,8,2	96,99,60	4,7,5	87,119,125	298	149
609	275,215,262	0,0,1	201,196,253	0,0,0	298	149
610	278,200,316	1,0,5	190,194,248	3,3,3	196	149
611	1,8,7	75,80,103	4,1,11	54,87,50	170	149
614	32,77,79	18,25,20	59,55,53	9,16,24	152	149
616	1,0,0	135,144,118	0,0,0	93,97,84	179	149
619	13,12,14	0,0,0	16,15,15	0,1,0	193	149
620	17,17,24	1,0,1	19,18,25	1,0,0	193	149
622	1,2,0	54,48,45	2,0,0	37,38,64	213	149
623	5,0,1	0,0,0	1,4,2	4,0,0	298	149
624	3,2,0	1,0,0	3,3,1	0,0,0	298	149
625	1,2,0	1,0,0	6,0,0	0,0,0	213	149
646	0,0,2	26,36,33	0,0,0	18,15,20	276	149
647	18,18,18	6,13,15	17,14,13	11,15,15	152	149
648	39,25,35	52,45,36	26,24,35	28,33,49	192	149
649	0,0,0	3,7,4	0,1,0	6,5,0	161	149
662	1,0,1	0,0,0	1,1,0	0,0,1	154	149
666	2,2,2	712,714,646	0,0,3	647,727,772	157	149
667	2,0,0	1,0,0	0,1,0	0,0,0	210	149
668	1,2,1	4,2,3	0,0,1	3,1,0	162	149
670	2,0,0	0,0,0	0,0,0	0,2,0	162	149
672	2,3,3	3,3,2	0,8,1	1,3,4	162	149
674	2,1,4	2,0,2	2,6,3	0,4,0	152	149
676	27,25,26	603,561,623	32,23,17	439,427,524	255	149
677	22,17,19	603,561,623	23,19,18	439,427,524	263	149
678	2,3,1	7,11,8	3,2,5	12,6,4	157	149
679	20,15,18	14,12,23	21,17,13	13,24,11	255	149
682	39,33,58	1,0,1	43,33,37	0,0,0	195	149
693	3,4,9	7,15,4	3,18,9	0,6,14	153	149
694	135,135,113	0,0,0	102,103,96	0,0,1	298	149
695	15,16,11	2,0,0	6,11,10	0,0,0	153	149
696	19,31,23	0,1,0	18,19,23	0,0,0	191	149
697	19,29,24	0,0,0	18,19,25	1,0,2	191	149
699	28,17,20	4,4,1	17,13,21	0,5,2	298	149
712	0,2,2	0,1,0	5,0,0	0,2,0	298	149
715	6,3,6	0,0,1	4,1,0	0,0,0	205	149
717	6,3,6	3,4,2	8,1,0	1,1,0	205	149
721	39,43,36	1,1,2	32,27,21	0,1,1	298	149
722	0,0,1	1,1,2	0,0,0	0,1,1	150	149
725	106,113,99	645,630,537	93,93,109	502,491,458	287	149
726	130,153,125	13,30,22	117,109,126	17,26,18	298	149
727	677,677,574	13,30,22	528,512,481	17,26,18	180	149
728	32,51,37	0,1,0	29,24,25	0,0,0	180	149
729	202,223,181	95,85,64	139,114,147	56,45,69	184	149
731	0,1,0	0,0,0	0,0,0	0,2,0	152	149
743	15,10,12	7,7,8	7,18,10	4,8,5	152	149
745	6,1,5	3,0,1	2,14,2	0,1,3	152	149
746	31,25,43	19,16,12	29,36,21	9,8,19	152	149
748	1,2,1	3,4,2	0,0,0	1,5,2	205	149
750	2,4,0	8,10,9	3,3,0	6,8,5	197	149
751	4,5,2	2,5,1	7,4,6	7,3,11	197	149
752	329,323,279	2,0,0	300,274,333	0,0,0	226	149
753	7,4,10	8,10,21	4,2,0	6,4,6	170	149
755	2,0,0	0,2,0	1,0,0	0,1,0	262	149
756	2,0,1	1,0,1	2,0,1	0,0,0	152	149
760	0,1,0	5,5,1	0,0,0	0,5,3	165	149
775	0,0,0	0,0,3	1,0,0	0,0,0	152	149
785	20,23,22	1272,1761,1946	12,11,10	2064,55,1296	298	149
786	17,14,21	75,77,89	15,26,27	65,68,36	152	149
787	1165,1353,1193	0,3,0	1095,1190,1186	0,0,0	176	149
788	16,9,10	59,82,57	12,7,6	79,41,47	202	149
789	16,9,10	224,219,233	12,7,7	213,175,205	205	149
790	59,82,57	224,219,233	79,41,48	213,175,205	152	149
791	311,300,286	0,1,0	293,228,329	0,4,0	153	149
792	1,0,0	58,62,66	1,0,0	57,71,81	298	149
793	26,14,9	815,804,678	13,28,29	823,426,912	172	149
794	17,10,10	369,304,296	17,19,26	416,350,475	177	149
795	692,648,677	22,15,7	875,777,962	28,11,17	167	149
797	4,8,7	7,29,8	13,14,11	17,13,19	213	149
800	1,0,0	0,0,0	0,0,1	0,0,2	152	149
804	0,0,0	9,1,4	0,0,1	3,2,2	173	149
805	16,23,26	1,0,0	14,19,23	1,0,0	166	149
806	15,15,23	2,7,2	10,17,11	0,1,2	215	149
811	8,5,7	212,193,170	3,0,2	147,135,148	234	149
812	18,17,11	84,78,92	10,13,20	61,55,73	152	149
813	4,5,1	6,3,3	1,2,1	0,0,1	152	149
814	9,0,2	6,0,2	0,4,3	2,2,5	152	149
820	1,0,0	1,1,0	0,0,0	0,2,0	152	149
822	5,0,0	0,3,0	2,1,0	0,0,1	152	149
824	5,0,4	0,1,2	3,2,0	0,0,1	197	149
826	0,2,0	80,69,73	0,0,0	56,74,60	183	149
828	174,137,127	3,5,7	129,110,132	8,10,8	281	149
829	5,8,5	3,5,7	4,0,3	8,10,8	191	149
831	137,146,148	1,0,0	147,129,138	0,0,0	298	149
832	3,4,7	81,52,59	3,6,4	68,56,66	170	149
833	20,23,31	15,15,20	7,12,10	13,13,3	164	149
840	2,2,4	86,77,84	0,3,1	89,51,91	242	149
841	569,640,616	3,2,2	579,571,671	0,0,0	298	149
842	3,3,2	1,2,2	0,6,2	0,1,0	152	149
843	274,240,286	2,0,3	262,277,330	2,2,3	298	149
844	18,16,14	0,1,0	24,9,14	0,0,0	298	149
845	22,50,48	1,5,1	27,33,42	3,2,1	152	149
847	254,257,212	1,4,0	277,267,243	2,1,1	209	149
848	327,403,345	0,0,0	262,232,288	0,0,1	298	149
849	2,1,4	59,45,61	1,3,2	41,46,42	174	149
850	2,0,0	11,16,10	0,0,0	8,8,14	164	149
851	11,16,18	28,44,37	12,5,16	48,25,28	200	149
859	3,1,1	30,26,25	0,0,0	25,26,25	167	149
860	4,5,1	176,174,160	4,3,7	143,110,135	257	149
861	672,731,766	170,178,214	644,697,747	164,175,215	152	149
871	57,61,53	1,0,0	33,28,40	2,3,2	191	149
872	29,29,22	0,0,2	15,13,20	0,0,0	191	149
873	28,30,22	0,0,0	15,13,21	0,1,0	191	149
876	2,2,2	12,12,6	0,0,0	0,2,5	295	149
