ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
58841	2,0,0	148,174,155	2,4,1	155,132,153	163	149
58842	16,14,26	23,10,28	27,20,33	17,10,12	249	149
58843	0,1,2	3,2,2	0,1,2	0,0,0	285	149
58844	0,1,0	7,7,4	0,0,0	3,3,2	159	149
58845	4,2,0	5,3,4	0,0,2	5,5,3	298	149
58846	5,3,4	319,356,303	5,5,3	328,270,290	159	149
58847	4,2,2	319,356,303	2,0,2	328,270,290	298	149
58848	30,26,42	7,12,3	31,18,28	2,4,2	228	149
58849	54,46,61	7,12,3	40,42,55	2,4,2	232	149
58850	35,33,46	7,12,3	36,23,33	2,4,2	298	149
58851	24,20,21	0,0,2	9,24,27	0,0,0	153	149
58852	5,7,6	0,0,2	5,5,5	0,0,0	282	149
58853	0,6,2	19,19,17	1,1,3	5,20,25	278	149
58854	0,3,1	0,0,0	4,2,1	0,1,0	213	149
58855	382,430,375	0,2,1	372,329,352	0,0,0	281	149
58856	2,0,2	58,57,62	0,0,2	53,55,56	298	149
58857	121,130,125	1,0,1	100,110,129	0,0,0	150	149
58858	4,2,4	0,1,0	12,3,14	0,0,0	150	149
58859	0,0,1	9,5,10	0,0,0	13,3,9	298	149
58860	2405,2579,2481	0,0,0	2967,2783,2983	1,0,0	183	149
58861	406,389,385	0,0,0	421,437,466	1,0,0	298	149
58862	58,53,54	2057,2243,2150	59,58,65	2605,2404,2582	298	149
58863	20,22,13	0,0,5	7,11,9	0,0,0	298	149
58864	0,0,0	0,0,5	1,0,0	0,0,0	298	149
58865	0,0,0	20,22,13	1,0,0	7,11,9	181	149
58866	0,0,1	20,22,13	0,0,0	7,11,9	298	149
58867	1,0,1	20,22,13	0,0,0	7,11,9	298	149
58868	0,0,1	0,0,0	0,0,0	1,0,0	298	149
58869	1,0,1	0,0,0	0,0,0	1,0,0	298	149
58871	0,1,0	259,255,286	1,0,2	282,246,270	175	149
58872	0,0,2	259,255,286	1,0,2	282,246,270	213	149
58874	7,16,15	0,2,1	10,6,9	0,0,1	298	149
58875	10,17,19	0,2,1	11,8,11	0,0,1	298	149
58876	205,136,132	0,1,0	199,193,204	0,0,0	222	149
58877	459,328,366	0,1,0	436,374,405	0,0,0	229	149
58878	257,194,238	3,2,4	238,183,203	1,2,2	156	149
58879	6,9,2	0,0,0	11,15,6	4,1,0	298	149
58880	233,193,185	0,0,0	197,230,231	4,1,0	298	149
58881	228,192,183	1,5,0	191,223,231	4,6,0	151	149
58882	378,344,343	1,0,0	407,410,354	0,0,0	178	149
58883	0,0,0	728,800,607	0,0,3	609,588,622	153	149
58884	3,0,0	1,0,0	0,0,0	0,0,2	298	149
58885	15,9,3	492,533,433	8,6,11	471,420,410	298	149
58886	17,9,3	492,533,433	8,6,9	471,420,410	298	149
58887	168,158,144	0,3,0	94,85,109	0,0,0	185	149
58888	63,44,55	0,0,0	36,29,33	2,0,0	201	149
58889	5,6,4	9,0,5	2,1,4	0,6,2	183	149
