ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
9402	881,824,764	0,0,14	889,752,776	0,0,0	347	149
9403	19,60,29	1298,1223,1293	37,30,64	1201,1317,1353	226	149
9404	33,88,47	0,0,9	49,43,81	0,0,0	242	149
9405	42,94,43	0,0,0	52,49,76	0,0,1	230	149
9406	5,50,8	2,5,4	20,6,11	1,3,7	336	149
9407	14,47,9	504,471,497	8,7,13	498,550,490	509	149
9408	12,50,7	494,438,469	22,15,18	479,489,485	248	149
9409	9,49,5	12,5,8	17,11,16	7,11,8	226	149
9410	22,58,17	0,0,1	34,33,29	0,0,0	249	149
9411	57,69,33	0,0,2	56,50,56	0,0,0	253	149
9412	105,112,66	2,0,0	102,99,95	0,1,0	266	149
9413	11,47,7	347,273,273	15,4,10	342,337,353	230	149
9414	47,50,53	0,0,0	52,36,47	0,0,1	221	149
9415	57,66,59	1,0,0	80,61,76	0,0,0	311	149
9416	113,112,103	9,0,0	85,114,116	6,0,0	417	149
9417	113,112,103	0,0,0	85,114,116	2,0,0	415	149
9418	113,112,103	0,1,0	85,114,116	0,0,4	378	149
9419	102,125,95	1347,1092,1119	109,100,129	992,1030,968	356	149
9420	109,137,131	6,5,0	139,107,144	0,3,2	404	149
9421	4,9,8	3,1,2	8,4,8	1,5,9	264	149
9422	18,26,21	1,0,0	25,21,30	0,2,0	488	149
9423	22,22,15	0,0,1	8,3,8	0,2,4	246	149
9424	11,14,18	0,1,0	11,24,18	1,0,0	377	149
9425	46,20,28	679,611,551	41,39,37	713,754,705	238	149
9427	19,20,27	592,493,444	29,41,31	441,526,488	232	149
9428	22,17,27	0,1,0	34,34,32	0,0,0	240	149
9429	278,196,309	0,3,0	210,332,291	0,0,0	372	149
9430	16,12,13	1,2,1	0,7,7	2,0,2	322	149
9431	1,2,1	165,153,129	1,0,2	107,119,97	232	149
9432	52,25,45	114,79,92	44,44,44	60,82,86	228	149
9433	10,22,17	312,272,312	18,13,18	258,307,238	230	149
9434	3,6,3	67,37,37	3,3,4	33,31,24	232	149
9435	13,16,9	3,1,6	4,6,10	3,3,2	248	149
9436	86,79,67	0,0,0	53,67,77	1,0,0	446	149
9437	59,76,124	2,0,0	164,59,52	0,0,0	273	149
9438	59,76,124	0,0,0	165,59,53	0,1,0	321	149
9439	215,263,256	0,0,0	294,188,150	0,0,1	497	149
9440	112,135,172	0,1,1	216,89,100	0,0,1	413	149
9441	110,130,170	0,0,1	212,88,99	1,0,0	241	149
9442	615,526,758	0,0,8	616,416,443	0,0,0	476	149
9443	582,486,733	5,3,2	599,382,420	5,0,0	466	149
9444	4728,3498,4945	4,2,1	3670,3425,3592	2,0,2	526	149
9445	4695,3458,4920	1,0,0	3653,3391,3569	0,0,0	516	149
9446	2578,2517,2976	2,1,0	2458,1739,2180	1,0,0	328	149
9447	1225,1011,1375	0,0,0	1141,828,988	1,0,0	723	149
9448	7889,7447,8622	0,0,0	7480,5709,6652	0,1,0	367	149
9449	3270,2326,3218	3,0,5	2691,2270,2506	0,1,0	352	149
9450	3340,2403,3277	16,0,18	2756,2338,2544	15,24,14	737	149
9451	8796,5981,8137	0,0,0	6940,6537,6617	0,0,9	762	149
9452	1484,1506,1077	1,2,10	1536,1670,1400	2,31,23	327	149
9453	9726,8987,6230	0,0,198	9191,11264,8896	0,0,0	378	149
9454	15775,14641,10058	0,0,34	14733,18432,14075	0,0,0	1068	149
9455	42,73,118	0,1,0	40,43,30	1,0,0	242	149
9456	42,73,120	1,0,0	41,48,32	0,0,0	265	149
9457	46,78,126	5,10,6	46,55,35	7,15,10	304	149
9458	67,82,145	1,0,0	60,73,54	0,0,0	321	149
9459	7911,5819,6950	142,0,98	6134,6612,6188	157,0,0	357	149
9460	7864,5790,6899	0,0,0	6099,6572,6141	0,2,0	355	149
9461	2565,2155,1969	6,0,1	2041,2572,2042	0,0,2	327	149
9462	2261,1958,1744	0,2,1	1803,2360,1817	2,9,3	326	149
9463	4118,3646,3042	12,16,19	3592,4354,3467	10,18,14	325	149
9464	13293,11786,10672	9,11,11	11691,13081,11168	12,16,11	326	149
9465	16065,14013,12865	0,0,0	14116,15637,13554	2,0,0	327	149
9466	18448,16369,14764	0,0,0	15887,17467,15216	552,21,531	330	149
9467	35644,31703,27988	7,11,8	31542,34297,29672	11,11,12	357	149
9468	9509,8855,6582	0,0,0	8938,10331,8453	0,1,0	484	149
9469	6353,5866,4295	0,0,1	5913,6995,5555	0,0,0	479	149
9470	736,733,683	0,0,0	724,721,638	0,2,0	430	149
9471	959,904,778	11,10,9	871,937,805	8,2,8	475	149
9472	2650,2432,1957	0,1,0	2309,2829,2217	0,0,0	480	149
9473	10050,9129,7070	3,0,2	8501,10206,8262	0,0,7	504	149
9474	17202,15942,12182	0,0,237	14950,17026,14082	0,0,252	556	149
9475	284,284,295	27156,24840,19600	272,303,274	23431,27053,22698	330	149
9476	8092,6681,6526	0,0,0	6626,7525,6660	0,1,0	217	149
9477	14,11,16	0,0,0	9,13,4	1,0,0	250	149
9478	17,19,18	253,276,265	6,13,8	221,169,230	275	149
9479	16,16,11	335,387,361	12,14,5	323,260,260	222	149
9480	28,32,31	418,355,359	29,21,24	344,261,299	453	149
9482	24,27,18	394,412,385	15,20,16	303,292,298	242	149
9483	589,536,508	0,0,0	456,423,472	2,0,0	449	149
9484	8,15,17	0,2,0	15,3,8	0,0,0	320	149
9485	8,8,15	618,722,691	7,8,8	637,435,596	324	149
9486	7,3,5	25,25,32	1,3,1	26,16,38	239	149
9487	23,17,13	2,0,0	13,13,18	0,0,0	296	149
9488	19,7,7	68,69,69	3,0,5	41,45,56	388	149
9489	27,29,28	1,0,0	25,18,29	0,0,0	235	149
9490	25,28,27	591,558,551	23,15,28	381,395,419	234	149
9491	19,10,9	335,312,301	7,13,13	270,313,332	398	149
9492	30,19,32	193,178,185	21,26,33	157,197,198	246	149
9493	2,0,0	0,0,0	0,2,2	0,0,1	262	149
9494	0,1,1	6,0,3	0,0,0	0,8,6	285	149
9495	526,359,409	0,1,0	381,401,439	0,0,0	239	149
9498	12,26,28	274,231,262	27,17,21	248,262,239	244	149
9499	20,20,36	0,0,1	16,36,19	0,0,0	270	149
9500	28,24,45	0,0,0	23,42,23	0,0,2	328	149
9501	56,41,81	0,0,3	56,72,58	0,2,3	382	149
9502	54,44,44	701,629,639	43,62,41	725,693,622	308	149
9503	21,20,20	1117,905,891	17,21,13	995,1023,980	265	149
9504	81,103,96	0,1,0	78,129,117	0,0,0	261	149
9505	110,118,87	1,0,2	123,129,108	1,2,2	275	149
9506	13,4,8	5,2,10	10,3,9	8,10,2	243	149
9507	25,31,21	2466,2559,1592	19,14,26	2115,2574,1907	312	149
9508	29,35,26	1,2,0	25,18,25	10,0,0	314	149
9509	19,49,15	0,1,0	27,24,35	0,1,0	517	149
9510	48,97,63	259,272,237	66,56,55	243,291,194	534	149
9511	206,168,186	31,31,26	145,185,154	40,64,32	300	149
9512	2296,2208,1930	0,0,1	1965,1960,1926	0,0,0	209	149
9513	4,0,2	11,7,8	6,0,1	17,5,14	290	149
9515	19,13,7	0,0,0	17,13,9	0,2,0	249	149
9516	13,17,7	160,188,158	8,11,14	199,184,169	227	149
9517	78,59,34	0,0,0	82,83,64	3,4,0	270	149
9518	9,4,11	0,0,0	6,14,5	0,1,0	228	149
9519	140,193,148	0,0,0	162,140,128	2,3,7	451	149
9520	143,198,155	6,0,3	163,147,130	12,8,9	329	149
9521	109,96,89	210,181,218	87,112,112	192,166,212	239	149
9522	24,29,19	0,2,0	15,25,31	0,0,0	241	149
9523	180,162,153	2,0,2	172,149,186	1,2,0	280	149
9524	129,124,173	548,486,516	156,159,175	569,474,586	257	149
9525	697,563,686	23,28,28	710,668,709	28,26,25	223	149
9526	803,671,774	0,0,0	806,774,805	1,0,0	280	149
9527	806,674,776	0,1,2	811,781,806	3,2,0	282	149
9528	32,33,27	2466,2211,2236	19,44,26	2306,2406,2262	219	149
9529	20,19,11	141,123,144	11,22,11	145,157,143	240	149
9530	16,14,12	147,109,105	7,12,3	148,120,133	257	149
9531	5,6,7	104,63,62	8,3,9	103,78,81	224	149
9532	1,4,1	30,29,45	2,0,3	38,44,28	323	149
9533	2,0,0	1,0,0	2,1,0	0,2,0	336	149
9534	0,4,1	0,0,0	0,1,0	0,2,1	276	149
9536	11,6,8	0,1,2	10,5,6	0,0,0	802	149
9537	13,13,16	1,0,0	12,5,16	0,0,0	364	149
9538	13,16,42	547,461,488	12,12,21	435,415,482	501	149
9539	2763,2641,2181	0,0,0	2941,2821,2640	2,0,0	231	149
9541	18,22,8	195,138,178	12,3,7	119,135,149	245	149
9542	21,28,14	0,0,1	20,12,14	0,2,2	256	149
9543	25,31,15	1,0,0	21,8,10	0,0,0	262	149
9544	25,31,15	0,0,2	21,8,10	0,0,0	256	149
9545	5,0,1	1,0,0	6,4,3	1,0,0	234	149
9546	5,0,1	0,2,0	6,4,3	0,0,0	242	149
9547	12,8,6	1,0,1	10,5,8	0,3,0	380	149
9548	6,1,1	3,3,2	9,4,5	3,4,9	389	149
9549	6,1,1	0,0,0	9,4,5	3,0,2	407	149
9550	6,7,12	70,58,34	11,9,2	27,45,38	344	149
9551	0,1,0	0,0,0	3,1,0	0,0,2	276	149
9552	0,0,0	4,1,3	0,1,0	0,0,0	244	149
9553	0,0,0	4,0,3	0,1,0	0,0,2	328	149
9554	3,3,6	17,19,29	1,4,3	12,15,15	326	149
9555	3,2,5	30,48,54	3,4,2	35,47,28	302	149
9556	13,14,12	5,2,6	30,27,8	6,5,11	378	149
9557	12,14,14	339,313,324	7,30,11	349,366,276	508	149
9558	76,40,53	0,0,0	81,79,79	0,0,2	245	149
9559	11,26,11	2,4,0	10,22,11	0,1,0	599	149
9560	11,18,11	2,0,0	8,21,7	0,0,0	509	149
9561	1949,1669,1710	0,1,0	1792,1904,1752	0,0,0	221	149
9562	1949,1669,1710	11,7,3	1792,1904,1752	4,12,8	251	149
9563	1949,1669,1710	0,0,0	1792,1904,1752	0,2,3	255	149
9564	3028,2708,2777	0,0,0	2787,2873,2701	0,2,0	357	149
9565	1,0,1	4,0,1	6,0,0	0,0,0	376	149
9566	0,0,0	4,0,0	3,1,1	3,0,0	240	149
9567	46,34,44	290,245,229	24,33,40	189,284,223	288	149
9568	223,183,183	0,0,0	150,224,181	0,0,2	338	149
9569	226,185,188	0,0,0	151,226,181	0,0,3	340	149
9570	13,15,19	0,0,3	11,16,18	0,0,0	260	149
9571	34,38,39	0,0,0	42,48,40	2,0,2	282	149
9572	53,51,49	49,52,42	56,66,51	53,46,61	234	149
9573	34,38,39	0,0,0	42,48,40	0,2,0	229	149
9574	52,49,46	2,0,0	56,66,51	2,2,3	242	149
9575	15,15,16	40,44,47	14,6,15	54,42,51	237	149
9576	15,12,16	8,2,3	14,5,18	5,4,7	219	149
9577	19,14,25	0,4,0	13,8,24	2,2,2	441	149
9578	88,92,78	86,103,115	80,50,72	105,69,92	231	149
9579	252,236,205	2,0,0	247,152,198	0,0,0	380	149
9580	165,142,118	4,0,0	151,87,118	0,0,1	272	149
9581	240,217,170	84,104,105	223,133,182	82,51,117	356	149
9582	12,15,14	0,0,0	16,9,16	0,2,0	253	149
9583	196,185,140	6,7,4	183,114,154	13,11,13	551	149
9584	12,16,14	162,159,155	15,9,16	157,113,142	257	149
9585	9,14,14	0,0,0	12,9,6	2,0,0	467	149
9586	10,15,15	218,206,246	17,7,9	219,163,226	240	149
9587	6,9,18	53,51,59	12,6,7	48,44,32	236	149
9588	6,9,18	0,1,0	12,6,7	0,1,0	239	149
9589	28,18,29	0,0,0	36,31,37	0,2,0	238	149
9590	217,247,270	1,4,6	313,230,213	3,2,3	244	149
9591	230,276,296	0,1,0	302,222,266	0,0,0	324	149
9592	210,274,317	0,0,0	311,227,235	5,0,0	279	149
9593	205,274,315	0,2,1	309,226,231	0,2,1	269	149
9594	479,488,530	5,10,6	528,402,428	2,4,5	493	149
9595	69,101,99	0,0,0	103,73,95	1,0,0	422	149
9596	69,101,99	0,6,3	103,73,95	0,2,5	421	149
9597	2,0,0	0,0,0	3,1,2	3,0,1	225	149
9598	0,1,0	6,18,7	3,2,3	8,4,5	379	149
9599	4,1,2	75,53,50	3,0,10	82,53,50	229	149
9600	4,1,2	4,1,2	4,0,10	1,6,1	233	149
9601	3,8,6	6,8,4	8,7,12	6,5,1	245	149
9602	3,8,6	1,0,4	8,7,12	1,0,0	239	149
9603	3,8,6	3,2,0	8,7,12	2,0,0	220	149
9605	0,3,4	0,0,0	3,6,5	0,0,1	352	149
9606	0,3,4	0,0,1	3,5,5	0,2,0	345	149
9607	2,2,2	276,256,293	3,3,7	312,297,319	399	149
9608	4,9,17	43,44,40	10,25,25	55,34,46	232	149
9609	6,13,18	0,0,0	11,26,26	0,1,0	235	149
9610	6,18,19	1,2,4	11,26,26	0,0,0	240	149
9611	27,22,18	0,0,0	18,13,13	1,0,0	272	149
9612	0,0,0	18,15,18	0,2,0	13,11,12	282	149
9613	2,2,1	0,0,0	2,0,2	1,0,0	278	149
9614	2,2,1	0,1,1	2,0,2	0,1,2	310	149
9615	17,13,10	6,4,4	13,19,13	2,5,2	435	149
9616	15,13,10	0,0,0	13,19,11	0,1,0	279	149
9617	7,7,9	924,853,737	8,7,5	894,846,896	354	149
9618	7,7,9	0,0,0	9,7,6	0,0,6	355	149
9619	0,0,2	32,63,40	2,1,3	26,52,54	461	149
9620	8,3,3	56,51,68	6,1,2	77,82,67	331	149
9621	3,4,3	43,48,54	3,8,4	47,69,49	229	149
9622	8,9,2	0,0,0	4,9,6	1,0,0	402	149
9623	5,5,1	52,57,60	2,3,2	30,62,51	236	149
9624	3,2,1	3,3,1	3,4,1	2,1,0	256	149
9625	4,7,4	31,24,41	9,7,3	24,30,19	314	149
9626	16,10,8	3,2,2	10,16,7	1,0,2	249	149
9627	216,242,191	1,0,3	158,187,157	0,0,0	218	149
9628	216,243,194	1,0,0	158,190,157	1,0,1	349	149
9629	84,82,84	1,0,1	65,82,64	0,0,0	234	149
9630	11,13,6	11,18,37	9,2,10	20,13,11	244	149
9631	27,38,22	0,0,1	34,26,25	6,0,0	251	149
9632	18,14,4	47,54,55	6,1,10	57,49,55	406	149
9633	13,8,2	1,0,0	4,1,9	0,1,0	359	149
9634	12,9,0	90,55,72	6,3,4	63,32,62	294	149
9635	33,18,16	1,0,2	21,17,21	0,0,0	260	149
9636	16,14,5	113,128,114	8,12,12	94,100,120	246	149
9637	14,9,8	0,0,0	5,2,7	1,0,0	257	149
9638	11,7,1	51,57,65	6,3,5	60,41,53	317	149
9639	15,9,3	45,52,58	6,2,6	71,38,73	261	149
9640	15,16,8	0,7,2	17,7,18	4,0,5	341	149
9641	13,8,0	53,67,52	8,2,3	75,68,71	231	149
9642	12,9,3	43,39,58	7,1,5	48,33,46	365	149
9643	16,12,4	29,26,32	20,6,9	58,46,39	228	149
9644	15,11,3	0,0,0	19,5,8	3,1,0	232	149
9645	20,6,7	4,2,2	16,8,9	0,0,8	260	149
9646	25,20,16	191,151,157	17,20,13	171,145,168	233	149
9647	9,6,10	206,184,184	20,10,20	185,185,176	248	149
9648	4,1,5	28,21,17	0,0,4	30,35,25	239	149
9649	0,0,0	15,22,22	0,2,0	7,10,22	272	149
9650	1,4,2	0,0,0	0,3,0	0,3,2	275	149
9651	3,6,2	51,37,53	12,8,2	28,49,32	338	149
9652	104,72,74	0,0,0	83,94,281	0,2,0	331	149
9653	725,568,580	5901,4684,4616	736,796,642	5149,5675,4973	527	149
9654	674,518,528	62,57,48	689,751,776	80,93,57	375	149
9655	1143,853,866	16,0,0	1049,1178,1102	22,0,25	379	149
9656	1810,1300,1374	0,0,0	1478,1741,1630	0,0,3	537	149
9657	30,31,31	27,12,25	31,27,214	20,18,15	341	149
9658	259,252,195	3,1,0	230,277,427	0,3,0	348	149
9659	1342,869,1069	1,0,1	1045,1071,1082	0,2,0	256	149
9660	10,8,10	0,0,0	3,8,24	0,0,2	242	149
9661	3,7,1	41,53,46	3,8,5	65,52,53	231	149
9663	2,0,0	5,13,15	0,0,0	4,2,8	305	149
9665	9,5,10	180,216,152	13,10,16	186,179,202	244	149
9666	56,39,44	8,7,11	50,57,51	5,4,2	259	149
9667	68,56,59	11,6,15	66,74,71	14,8,11	316	149
9668	7,7,5	254,177,170	7,4,8	174,135,154	236	149
9669	6,7,4	314,197,276	7,4,7	194,186,159	238	149
9670	233,164,148	0,0,0	141,156,144	4,0,0	263	149
9671	11,0,4	1,0,0	8,6,4	0,0,0	413	149
9672	1,4,3	18,14,18	1,3,0	16,9,12	288	149
9673	4,3,1	0,1,0	4,6,3	0,0,0	1885	149
9674	43,30,44	18,8,13	57,34,34	18,5,8	275	149
9675	59,86,77	4,2,9	87,73,80	0,2,5	246	149
9676	7,0,3	76,66,82	3,0,1	80,82,78	245	149
9677	2,0,0	70,55,62	4,0,1	76,72,69	230	149
9678	13,6,2	340,306,267	10,6,8	338,315,371	270	149
9679	16,8,4	4,0,2	12,11,8	0,1,2	275	149
9680	15,9,2	1,0,1	11,16,9	2,0,2	423	149
9681	4,2,1	384,358,283	11,4,2	433,411,454	228	149
9682	6,5,0	0,0,3	4,3,3	0,0,0	530	149
9683	8,6,11	154,121,108	8,6,12	142,214,149	368	149
9684	26,22,20	0,0,0	27,38,47	0,1,0	612	149
9685	4,7,4	98,91,65	6,2,3	79,97,106	233	149
9686	18,8,15	25,27,35	29,13,7	48,22,33	242	149
9687	18,5,15	164,145,154	29,16,9	226,191,150	299	149
9688	34,22,38	313,327,332	57,29,23	399,325,345	246	149
9689	37,40,39	0,0,0	61,33,36	0,1,0	250	149
9690	52,47,59	679,600,663	57,40,59	637,508,657	264	149
9691	6,5,11	0,0,0	8,6,2	0,3,1	315	149
9692	18,21,22	452,389,425	35,31,25	474,374,489	328	149
9693	19,23,25	2,2,2	40,33,30	0,0,0	332	149
9694	6,12,7	151,153,150	4,7,3	122,142,181	339	149
9695	0,1,1	2,1,2	1,5,0	0,0,2	225	149
9696	0,1,1	1,2,0	1,5,0	11,0,2	228	149
9697	0,1,1	0,0,1	1,5,0	0,1,0	333	149
9698	0,1,1	0,0,0	0,2,0	0,0,1	262	149
9699	5,4,1	0,0,0	3,0,1	1,0,0	267	149
9700	4,6,8	2,0,0	6,7,3	1,3,0	528	149
9701	10,7,4	0,0,0	22,7,7	1,1,0	261	149
9703	0,1,0	1,1,0	0,0,0	0,4,2	479	149
9704	15,7,8	0,0,0	10,7,7	0,0,4	256	149
9705	59,45,40	1,0,0	73,37,55	0,0,0	282	149
9706	35,22,21	1,0,0	40,21,39	0,0,0	233	149
9707	4,0,3	0,0,0	3,4,1	2,0,0	236	149
9708	30,17,23	1,0,0	26,31,21	0,0,0	334	149
9709	2,6,1	204,194,169	2,3,3	190,238,203	295	149
9710	5,7,4	0,1,0	3,10,4	0,0,0	297	149
9711	32,37,39	9,5,13	41,43,32	13,8,12	620	149
9712	103,80,88	0,0,0	116,100,93	1,2,0	880	149
9713	102,75,86	0,0,3	108,95,90	0,0,0	876	149
9714	2,8,4	1,0,0	2,7,3	0,0,0	859	149
9715	1,5,4	0,1,0	1,6,1	0,0,0	841	149
9716	59,68,47	2496,2018,1880	77,84,66	2015,2456,2138	243	149
9717	24,32,20	0,0,2	16,23,17	0,0,0	283	149
9718	24,32,21	3947,3537,2980	16,24,17	3638,3999,3620	289	149
9719	1354,1220,947	5,0,0	1381,1502,1309	0,0,0	316	149
9720	10,10,18	123,124,112	12,17,11	124,84,96	237	149
9721	37,36,38	85,83,91	28,27,23	86,49,78	346	149
9722	40,39,38	4,0,1	29,28,24	0,1,0	349	149
9723	41,34,37	82,71,63	28,26,24	61,40,72	258	149
9724	58,48,50	1,2,3	42,33,31	2,3,0	267	149
9725	61,74,74	596,505,556	63,58,67	619,542,611	251	149
9726	37,31,56	1374,1317,1307	44,61,40	1454,1345,1487	226	149
9727	217,200,196	1318,1317,1165	263,254,272	1440,1364,1492	231	149
9728	48,48,63	2077,1984,1592	52,57,58	2120,2343,2242	231	149
9729	44,47,63	3,0,12	53,59,58	0,5,5	235	149
9730	515,472,411	0,0,1	496,490,535	0,0,1	306	149
9731	35,35,13	838,724,657	30,23,26	780,803,834	227	149
9732	10,8,15	307,339,275	19,14,15	253,286,290	347	149
9733	22,12,18	0,0,1	21,15,19	0,0,0	355	149
9734	20,13,16	0,0,0	14,15,10	3,3,7	324	149
9735	18,5,6	2,0,5	7,2,5	5,0,0	249	149
9736	18,5,6	2,0,0	7,2,5	0,0,0	401	149
9737	20,11,22	2,0,6	14,2,8	1,0,0	282	149
9738	2,2,1	49,47,34	1,5,1	35,31,34	351	149
9740	14,21,23	0,2,0	10,12,12	0,1,0	255	149
9741	33,33,34	0,0,0	20,24,20	1,2,0	284	149
9742	90,83,82	0,0,1	63,70,48	0,0,0	402	149
9743	5,2,1	1,0,0	3,1,0	0,0,0	270	149
9744	17,18,15	1,0,0	13,12,12	0,0,3	340	149
9745	4,5,7	0,1,0	15,19,19	0,0,0	475	149
9746	367,317,315	0,0,0	296,313,353	0,0,12	395	149
9747	465,367,400	0,9,0	361,375,437	0,0,0	439	149
9748	81,68,72	25,26,13	72,66,79	12,20,15	377	149
9749	22,13,14	0,0,0	38,23,40	0,1,0	236	149
9750	40,60,61	2991,2975,3117	87,69,116	2966,2431,2685	443	149
9751	132,137,138	0,0,1	164,128,193	0,0,0	465	149
9752	46,26,49	405,344,405	44,40,35	347,242,340	232	149
9753	373,255,357	0,1,0	284,238,271	0,0,0	268	149
9754	123,131,106	1591,1313,1475	159,144,140	1360,1172,1326	439	149
9755	225,222,217	2,0,0	245,196,204	0,0,0	478	149
9756	0,2,0	3,0,0	0,0,1	4,3,2	247	149
9757	20,9,18	1,1,0	13,24,14	3,5,0	471	149
9758	93,113,103	12,0,0	104,106,85	0,0,16	289	149
9759	31,21,20	9758,7516,7462	30,23,34	8099,9230,8032	280	149
9760	309,307,225	0,0,1	188,218,174	0,0,0	1158	149
9761	460,440,358	6,4,4	277,306,282	6,5,10	1390	149
9762	38,46,33	5230,4087,3700	55,66,48	4332,5279,4274	343	149
9763	12,10,6	26,8,26	3,0,5	16,14,13	299	149
9764	1,0,1	0,1,0	0,0,3	0,0,0	264	149
9765	29,26,23	0,0,0	27,26,34	1,0,0	678	149
9766	13,18,10	0,0,0	18,20,21	1,1,0	368	149
9767	81,85,49	0,2,0	79,78,88	0,0,0	340	149
9768	81,85,49	0,0,0	79,78,88	1,0,1	251	149
9769	6,7,6	0,0,2	0,7,4	2,0,2	318	149
9770	0,2,0	11,40,20	5,2,0	49,27,44	419	149
9771	25,46,18	8,1,9	20,30,21	6,4,5	276	149
9772	30,53,24	3,2,0	25,28,25	0,3,1	335	149
9773	48,42,43	0,0,1	38,50,57	0,0,0	346	149
9774	85,66,103	6029,5339,5164	94,97,105	5741,5723,5783	394	149
9775	1199,1004,930	0,0,0	1071,1208,1042	14,0,0	454	149
9776	332,257,308	8,8,5	310,353,321	0,0,0	232	149
9777	200,154,164	0,0,0	169,200,195	0,0,3	235	149
9778	248,187,207	0,0,0	206,237,218	0,1,0	253	149
9779	31,42,36	0,0,0	58,24,73	0,0,1	770	149
9780	2,6,3	0,0,0	7,1,5	1,1,0	301	149
9781	2,7,5	62,58,56	7,2,7	48,39,39	345	149
9782	11,17,10	240,301,258	5,10,17	289,245,283	234	149
9783	11,14,9	0,2,0	15,4,17	0,0,0	253	149
9784	30,31,32	1,0,0	25,23,39	0,0,0	280	149
9785	5,13,8	19,25,22	4,5,0	7,4,14	396	149
9786	3,1,1	24,15,18	2,0,5	24,14,28	220	149
9787	27,12,18	0,0,4	8,15,19	0,0,0	1008	149
9788	17,9,7	0,0,0	5,11,15	0,0,1	224	149
9789	29,29,26	3,1,4	18,22,32	2,1,1	308	149
9790	15,16,12	0,0,2	17,16,18	0,0,0	287	149
9791	46,28,45	0,0,8	39,44,36	0,2,0	519	149
9792	17,7,7	367,368,304	6,12,10	424,444,391	234	149
9793	37,33,37	0,0,0	31,26,37	0,2,0	244	149
9794	37,33,37	4,10,19	31,26,37	17,4,11	242	149
9796	9,16,4	186,157,163	16,7,15	185,184,130	234	149
9797	17,12,13	124,97,111	20,11,8	100,83,85	230	149
9799	25,15,13	0,0,2	29,14,12	0,1,1	237	149
9801	0,4,1	0,0,1	1,0,1	0,0,0	278	149
9802	8,7,11	28,35,24	5,13,12	17,20,18	234	149
9803	2,5,6	24,33,23	0,3,0	10,20,19	431	149
9804	2,6,2	0,0,2	0,6,0	0,0,4	388	149
9805	2,8,2	7,23,12	2,8,2	7,12,13	384	149
9806	2,0,2	45,34,36	0,0,0	26,12,18	229	149
9807	22,18,34	2,2,0	13,7,30	0,0,0	634	149
9808	130,150,119	1,0,0	227,119,177	0,0,0	1662	149
9809	91,77,69	3,6,4	105,79,71	2,2,4	322	149
9810	91,79,70	1,0,0	105,79,72	0,0,0	436	149
9811	91,79,70	0,2,0	105,79,72	0,0,0	465	149
9812	91,79,70	15,6,10	105,79,72	15,7,7	545	149
9813	91,79,70	0,0,0	105,79,72	1,1,0	550	149
9814	91,79,70	0,1,0	105,79,72	0,0,0	563	149
9815	11,15,22	656,593,593	19,19,21	564,593,487	243	149
9816	29,26,35	559,522,509	35,33,49	501,510,483	305	149
9817	33,57,41	3,12,3	36,73,35	2,12,3	228	149
9818	6,12,17	369,361,328	7,16,8	352,311,349	458	149
9819	4,1,3	0,0,0	2,3,5	0,2,0	225	149
9820	48,64,26	1981,2331,1547	55,43,43	1904,1780,1869	234	149
9821	10,9,10	3,1,0	6,4,8	2,5,0	396	149
9822	9,9,7	1,0,0	5,4,6	0,0,0	394	149
9823	4,6,2	468,351,478	1,0,7	366,302,418	389	149
9824	6,13,5	448,322,448	1,8,9	351,309,335	325	149
9825	46,40,33	922,798,786	29,28,35	762,759,770	274	149
9826	3,4,5	3,3,8	5,7,5	6,10,3	397	149
9827	9,9,14	231,194,185	10,9,17	176,218,171	448	149
9828	12,13,17	0,0,0	10,11,17	1,0,0	450	149
9829	7,5,6	131,114,110	4,5,3	114,129,113	399	149
9830	2,2,4	0,0,0	0,1,2	0,2,0	397	149
9831	18,12,5	121,82,110	16,11,14	84,68,86	287	149
9832	87,71,56	306,256,227	60,69,48	186,269,223	231	149
9833	23,24,25	294,219,262	31,34,36	277,368,312	246	149
9834	28,20,19	1,0,0	17,35,42	0,0,0	248	149
9835	4,1,1	0,1,0	2,3,6	5,2,1	466	149
9836	2,0,1	1,0,0	2,2,4	0,1,0	362	149
9837	53,34,41	0,0,1	37,70,57	1,3,0	226	149
9838	74,67,67	0,0,1	69,103,85	0,0,0	344	149
9839	1,2,0	0,1,1	0,2,1	0,0,1	466	149
9840	61,64,51	0,1,0	34,39,52	0,0,0	223	149
9841	55,56,48	0,0,0	29,21,39	0,6,2	358	149
9842	61,56,51	0,1,0	32,25,44	0,0,0	677	149
9843	287,280,220	0,0,0	282,272,303	0,0,1	528	149
9844	794,846,690	3,0,0	845,777,800	0,1,0	565	149
9845	529,537,405	0,0,1	508,495,535	0,0,1	529	149
9846	8752,8168,9395	0,0,1	8732,7324,8483	0,0,0	230	149
9847	197,181,223	5,0,2	200,156,200	7,8,3	255	149
9848	216,197,239	2678,2600,2747	239,190,232	2774,2486,2776	268	149
9849	5096,4592,5241	0,0,0	5095,4154,4893	2,0,0	417	149
9850	234,218,256	0,0,1	246,280,232	0,0,0	324	149
9851	239,220,257	0,0,0	264,206,255	1,0,0	275	149
9852	392,364,421	0,0,1	413,327,403	0,0,0	287	149
9853	36,25,37	0,1,1	22,24,25	0,0,1	407	149
9854	37,25,38	1343,1350,1472	22,24,25	1417,1182,1381	475	149
