ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
46168	4135,3820,2945	2,4,1	4056,4410,3638	2,0,2	254	149
46169	11052,9474,8459	2,0,0	9950,10921,9807	0,0,0	336	149
46170	11609,9992,8914	0,0,0	10500,11573,10312	6,0,0	350	149
46171	2,0,0	4,4,0	0,0,2	2,3,5	167	149
46172	4,0,0	0,3,0	1,0,2	4,1,6	182	149
46173	4,0,0	0,0,0	1,0,2	0,0,3	191	149
46174	4,0,0	0,0,0	1,0,2	25,22,0	194	149
46175	143,134,79	102,116,93	129,165,107	106,106,62	197	149
46176	137,128,75	0,0,1	127,161,100	0,2,0	215	149
46177	397,525,319	0,0,0	452,412,306	0,0,2	227	149
46178	1503,1487,1129	2,4,1	1446,1632,1278	2,0,2	245	149
46179	8866,7479,6865	2,0,0	7822,8847,7875	0,0,0	327	149
46180	9423,7997,7320	0,0,0	8372,9499,8380	6,0,0	341	149
46181	6,4,0	0,3,0	3,3,5	4,1,6	164	149
46182	6,4,0	0,0,0	3,3,5	0,0,3	173	149
46183	6,4,0	0,0,0	3,3,5	25,22,0	176	149
46184	145,138,79	102,116,93	131,168,110	106,106,62	179	149
46185	139,132,75	0,0,1	129,164,103	0,2,0	197	149
46186	399,529,319	0,0,0	454,415,309	0,0,2	209	149
46187	1505,1491,1129	2,4,1	1448,1635,1281	2,0,2	227	149
46188	8868,7483,6865	2,0,0	7824,8850,7878	0,0,0	309	149
46189	9425,8001,7320	0,0,0	8374,9502,8383	6,0,0	323	149
46190	0,3,0	0,0,0	4,1,6	0,0,3	158	149
46191	0,3,0	0,0,0	4,1,6	25,22,0	161	149
46192	139,137,79	102,116,93	132,166,111	106,106,62	164	149
46193	133,131,75	0,0,1	130,162,104	0,2,0	182	149
46194	395,528,319	0,0,0	456,413,310	0,0,2	194	149
46195	1501,1490,1129	2,4,1	1450,1633,1282	2,0,2	212	149
46196	8864,7482,6865	2,0,0	7826,8848,7879	0,0,0	294	149
46197	9421,8000,7320	0,0,0	8376,9500,8384	6,0,0	308	149
46199	139,134,79	102,116,93	128,165,108	106,106,62	155	149
46200	133,128,75	0,0,1	126,161,101	0,2,0	173	149
46201	395,525,319	0,0,0	452,412,307	0,0,2	185	149
46202	1501,1487,1129	2,4,1	1446,1632,1279	2,0,2	203	149
46203	8864,7479,6865	2,0,0	7822,8847,7876	0,0,0	285	149
46204	9421,7997,7320	0,0,0	8372,9499,8381	6,0,0	299	149
46205	139,134,79	102,116,93	153,187,105	106,106,62	152	149
46206	133,128,75	0,0,1	151,183,98	0,2,0	170	149
46207	395,525,319	0,0,0	477,434,304	0,0,2	182	149
46208	1501,1487,1129	2,4,1	1471,1654,1276	2,0,2	200	149
46209	8864,7479,6865	2,0,0	7847,8869,7873	0,0,0	282	149
46210	9421,7997,7320	0,0,0	8397,9521,8378	6,0,0	296	149
46211	102,116,93	0,0,1	106,106,62	0,2,0	167	149
46212	364,513,337	0,0,0	432,357,268	0,0,2	179	149
46213	1470,1475,1147	2,4,1	1426,1577,1240	2,0,2	197	149
46214	8960,7589,6954	2,0,0	7926,8949,7928	0,0,0	279	149
46215	9517,8107,7409	0,0,0	8476,9601,8433	6,0,0	293	149
46216	262,397,245	0,0,0	326,253,206	0,0,2	161	149
46217	1368,1359,1055	2,4,1	1320,1473,1178	2,0,2	179	149
46218	8705,7329,6716	2,0,0	7634,8667,7706	0,0,0	261	149
46219	9262,7847,7171	0,0,0	8184,9319,8211	6,0,0	275	149
46220	1106,962,810	2,4,1	994,1220,974	2,0,2	167	149
46221	8443,6932,6471	2,0,0	7308,8414,7502	0,0,0	249	149
46222	9000,7450,6926	0,0,0	7858,9066,8007	6,0,0	263	149
46223	7339,5974,5662	2,0,0	6316,7194,6530	0,0,0	231	149
46224	7896,6492,6117	0,0,0	6866,7846,7035	6,0,0	245	149
46225	559,518,455	0,0,0	550,652,505	6,0,0	163	149
46226	1,15,0	2,3,5	7,10,0	2,4,4	158	149
46227	1,15,0	0,1,0	7,10,0	7,0,0	167	149
46228	1,15,0	5,3,0	7,10,0	1,0,1	176	149
46229	3,15,0	0,2,0	8,10,0	0,0,0	200	149
46230	3,15,0	0,2,0	8,10,0	0,0,0	203	149
46231	2770,2476,1891	0,0,0	2743,2949,2460	0,1,0	220	149
46232	2770,2476,1891	1,0,0	2743,2949,2460	2,0,0	221	149
46233	2770,2476,1891	0,1,2	2743,2949,2460	1,0,1	224	149
46234	3319,3112,2350	2,0,0	3300,3463,2895	3,0,0	242	149
