ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
38098	20,36,43	1240,1161,1130	21,20,28	1281,1175,1361	156	149
38099	20,36,42	1240,1161,1130	21,20,30	1281,1175,1361	154	149
38100	11,11,10	0,2,0	4,3,7	0,0,0	168	149
38101	10,6,6	5,0,0	2,0,7	0,0,0	161	149
38102	99,100,91	6,20,9	62,48,77	20,13,7	298	149
38103	94,92,87	19,14,21	63,41,74	18,20,27	298	149
38104	6,20,9	19,14,21	22,13,7	18,20,27	176	149
38105	13,15,12	6,0,0	7,11,10	0,0,0	298	149
38106	27,38,28	3,3,2	18,27,33	3,1,7	298	149
38107	16,4,6	3,3,2	2,0,7	3,1,7	161	149
38109	29,41,23	1,1,2	21,19,20	0,0,3	298	149
38110	24,33,19	3,8,5	22,12,17	4,4,7	298	149
38111	1,1,2	3,8,5	2,0,3	4,4,7	176	149
38112	11,13,10	2,0,0	4,3,6	0,0,0	173	149
38113	25,37,26	0,2,0	15,19,29	0,0,0	185	149
38114	0,2,0	154,168,206	0,0,0	132,114,173	154	149
38115	165,179,216	2,0,0	136,117,179	0,0,0	168	149
38116	179,203,232	0,2,0	147,133,202	0,0,0	180	149
38117	12,4,6	0,2,0	2,0,7	0,0,0	161	149
38118	27,38,28	0,0,1	19,26,33	0,0,0	298	149
38119	382,376,266	0,1,0	236,243,318	0,0,0	204	149
38120	0,0,1	175,172,118	0,3,0	104,115,144	215	149
38121	6,5,6	80,59,60	3,2,4	44,43,42	154	149
38122	831,848,667	0,3,0	617,531,596	0,0,0	166	149
38123	0,0,2	2,1,6	0,0,0	2,1,2	231	149
38124	0,0,2	531,479,418	0,0,0	335,287,359	273	149
38125	2,1,6	531,479,418	2,1,2	335,287,359	191	149
